image_path,label,class_name,source,split
data/raw/cifake/train/FAKE/3824 (9).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/3085 (2).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/1357 (10).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/0887 (3).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/3144 (9).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/5828 (9).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/4226 (7).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/0092 (2).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/4642 (5).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/3053.jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/4407 (3).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/1751 (7).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/5015 (3).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/4713 (7).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/1867 (5).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/0928 (10).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/1141 (9).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/2150 (10).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/5299 (5).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/3414 (6).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/3306 (9).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/1765 (2).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/1090 (4).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/1530 (4).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/2491 (9).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/5922 (8).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/4096 (6).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/5549 (2).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/1485 (2).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/2792 (5).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/2365 (3).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/2958 (3).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/1767 (4).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/5109 (3).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/4856 (9).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/1457 (5).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/0859.jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/4600 (9).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/5213.jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/2214 (9).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/5491.jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/3538 (2).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/5133 (10).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/5526.jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/1303 (3).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/1875.jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/2735 (4).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/2875 (10).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/2636.jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/5671 (4).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/1503 (9).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/2997 (5).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/4264.jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/4079 (10).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/4287.jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/1778 (9).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/2459 (8).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/4064 (3).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/1053 (4).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/2296 (9).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/1444.jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/3674 (2).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/3641.jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/3863 (5).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/2877 (3).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/5113 (4).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/4158 (7).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/2849 (8).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/2800 (4).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/3201 (6).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/1360 (4).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/5948 (2).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/4444 (7).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/4474 (3).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/2906 (9).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/4693 (6).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/1436 (9).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/2474 (10).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/0976 (6).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/4083 (7).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/2113 (3).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/5115 (6).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/1793 (8).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/1913 (4).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/1047 (6).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/4750 (4).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/4918 (9).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/0410 (3).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/1375 (7).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/2136 (5).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/1830.jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/1114 (8).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/4262.jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/0865.jpg,0,real,cifake,train
data/raw/cifake/train/REAL/1202 (8).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/4073 (7).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/1806 (9).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/1600 (3).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/3970 (2).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/5617 (7).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/5676 (2).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/3184 (8).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/2060 (5).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/2744 (8).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/0693 (7).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/5874 (6).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/2393 (9).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/0224 (10).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/4444 (4).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/2117 (4).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/4978 (4).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/3331.jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/4691 (2).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/4232 (2).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/1051 (2).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/2614.jpg,0,real,cifake,train
data/raw/cifake/train/REAL/3116 (7).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/2765.jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/2559 (3).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/1998 (7).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/4550 (6).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/4308 (10).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/4216 (9).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/4269 (4).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/4046 (9).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/0755 (10).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/4999 (10).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/5344.jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/5278 (5).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/2538 (4).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/4356 (4).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/2256 (3).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/3308 (5).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/3394 (6).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/4636 (2).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/1976.jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/2300 (9).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/2079 (2).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/3081 (4).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/2175 (7).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/2930 (10).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/0220 (2).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/4261 (4).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/4552 (7).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/3970 (7).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/3704 (9).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/5282 (5).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/3399 (9).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/5720 (7).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/3107.jpg,0,real,cifake,train
data/raw/cifake/train/REAL/4219 (7).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/2416 (2).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/3764 (9).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/1842 (6).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/5496 (9).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/1626.jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/5233 (4).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/3503 (6).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/3216 (8).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/0041 (2).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/2733.jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/4401 (10).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/3889 (3).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/3942 (9).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/4299 (3).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/5206 (8).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/5511 (5).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/2348 (9).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/5905 (4).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/3417 (2).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/2332 (6).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/3749 (8).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/2137 (10).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/4416 (3).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/4872 (6).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/4685 (7).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/1019 (7).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/2499 (10).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/3232 (10).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/2995 (2).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/4414 (5).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/4791 (3).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/4931 (4).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/3355.jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/1771 (2).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/1898 (6).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/2154 (4).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/2658 (3).jpg,0,real,cifake,train
data/raw/cifake/train/REAL/3445 (7).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/5044 (3).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/5758 (3).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/REAL/2100 (5).jpg,0,real,cifake,train
data/raw/cifake/train/FAKE/4692 (9).jpg,1,ai_generated,cifake,train
data/raw/cifake/train/FAKE/3829 (9).jpg,1,ai_generated,cifake,train
